trend,audience,mechanic,loop,money,format,has_ai,word_count,year,created,votes,hit,name
finance,other,utility,none,unknown,mobile,0,48,2023,2023-10-17,1,0,P100
finance,consumers,tracker,community,freemium,other,1,43,2023,2023-10-16,1,0,wealthaire
finance,other,utility,none,unknown,other,1,40,2023,2023-10-16,5,0,lend leaf ai
finance,businesses,utility,none,freemium,mobile,0,47,2023,2023-10-16,282,1,Wind
finance,other,tracker,none,unknown,other,1,42,2023,2023-10-16,89,0,Main Street Data
finance,businesses,social_feed,shareable_output,unknown,chat_voice,0,39,2023,2023-10-15,1,0,Apna Billbook
finance,other,utility,none,unknown,browser_ext,1,38,2023,2023-10-14,143,0,Reverse Dropshipping
finance,other,social_feed,none,unknown,chat_voice,1,52,2023,2023-10-13,1,0,MonkeeMath - Stock sentiment using AI
finance,developers,ai_generator,none,unknown,web,1,38,2023,2023-10-13,1,0,Qbot
finance,developers,utility,none,unknown,api_dev,1,34,2023,2023-10-13,0,0,SapienAlpha AI Stock Bot
finance,developers,ai_generator,none,freemium,other,0,41,2023,2023-10-12,119,0,Decode.tax
finance,other,tracker,none,freemium,web,0,21,2023,2023-10-12,78,0,Stockstack
finance,businesses,utility,none,unknown,web,0,39,2023,2023-10-12,113,0,Truffles
finance,consumers,ai_generator,community,unknown,web,0,45,2023,2023-10-12,74,0,Owner Draw Pay Stub
finance,businesses,marketplace,none,subscription,other,0,41,2023,2023-10-12,1,0,Sell My Rig
finance,other,utility,none,unknown,web,1,49,2023,2023-10-11,2,0,Nchoputa Crowdfunding
finance,businesses,utility,none,unknown,web,1,39,2023,2023-10-11,1,0,Osfin.ai
finance,businesses,utility,shareable_output,unknown,other,0,48,2023,2023-10-11,133,0,InsiderBuyStock
finance,other,utility,none,unknown,other,1,46,2023,2023-10-11,84,0,Rocket Statements
finance,other,utility,none,unknown,web,0,28,2023,2023-10-11,1,0,SkipShift
finance,consumers,utility,none,unknown,web,0,34,2023,2023-10-10,93,0,BluBinder
finance,other,utility,none,unknown,web,1,21,2023,2023-10-10,2,0,BTFD.AI
finance,students,utility,invite_collab,unknown,other,0,52,2023,2023-10-10,1,0,Beans.ng
creator,creators_solo,ai_assistant,none,unknown,web,0,49,2023,2023-10-09,4,0,Pushable App
finance,other,utility,none,freemium,web,1,34,2023,2023-10-09,1,0,ShoppleVerse
finance,other,utility,none,subscription,other,0,44,2023,2023-10-09,101,0,Pazcard
finance,students,ai_generator,none,unknown,web,1,51,2023,2023-10-09,166,0,STOCKED
finance,other,tracker,none,unknown,other,1,40,2023,2023-10-08,6,0,DefiPe
finance,businesses,utility,community,freemium,web,0,45,2023,2023-10-08,1,0,Idempotence CA
finance,students,utility,none,unknown,other,1,57,2023,2023-10-07,29,0,Learn UPI. Be a fintech product manager
finance,other,utility,none,unknown,mobile,0,31,2023,2023-10-06,8,0,Xucre
productivity,other,utility,none,unknown,other,0,33,2023,2023-10-06,0,0,PayJoin
ai_agents,other,social_feed,shareable_output,freemium,other,0,37,2023,2023-10-06,174,0,SpaceAgent
finance,consumers,utility,none,unknown,mobile,0,30,2023,2023-10-06,100,0,Sound Advice App
finance,other,utility,none,freemium,mobile,0,40,2023,2023-10-06,1,0,(Mb*$@=)Golden Dragon hack ⬍free⬍
finance,other,ai_generator,none,freemium,mobile,0,42,2023,2023-10-06,2,0,1m free Money generator RiverSweeps
finance,businesses,tracker,shareable_output,freemium,web,0,51,2023,2023-10-05,93,0,HitHorizons
finance,other,tracker,none,unknown,web,1,51,2023,2023-10-05,86,0,Trading Digits
finance,other,social_feed,shareable_output,unknown,other,0,53,2023,2023-10-05,150,0,Mansion Invest
finance,students,tracker,shareable_output,subscription,web,1,49,2023,2023-10-05,167,0,getquin
finance,other,utility,none,freemium,mobile,0,27,2023,2023-10-05,1,0,Get Free Dreame App Money hack app 2023
finance,other,utility,none,unknown,web,0,21,2023,2023-10-04,3,0,AP3X Exchange
finance,other,tracker,none,freemium,other,1,58,2023,2023-10-04,1,0,Free AWS Savings Report
finance,other,tracker,none,subscription,other,1,40,2023,2023-10-04,1,0,TaSe
finance,businesses,utility,invite_collab,unknown,mobile,0,35,2023,2023-10-03,96,0,Joola App
finance,businesses,utility,invite_collab,unknown,web,1,40,2023,2023-10-03,94,0,Entendre Finance
finance,other,tracker,none,unknown,other,0,52,2023,2023-10-03,112,0,Frec Direct Indexing
finance,consumers,utility,none,subscription,other,0,42,2023,2023-10-03,134,0,Voura
finance,businesses,tracker,none,unknown,web,1,43,2023,2023-10-03,196,1,SAFEs by Mercury
finance,other,utility,none,unknown,web,1,10,2023,2023-10-02,1,0,ValueRouter
finance,other,marketplace,none,unknown,other,1,39,2023,2023-10-02,2,0,Northzone
finance,businesses,utility,none,subscription,web,1,44,2023,2023-10-02,6,0,FinSwiss
finance,businesses,utility,none,unknown,other,1,43,2023,2023-10-02,3,0,Cryptpay
dating_social,consumers,social_feed,community,unknown,mobile,0,36,2023,2023-10-01,1,0,Gunjan App
finance,other,social_feed,community,subscription,other,0,44,2023,2023-09-30,1,0,Chippit
finance,developers,utility,none,unknown,web,1,51,2023,2023-09-30,1,0,Prolif
finance,businesses,utility,none,unknown,web,0,58,2023,2023-09-29,1,0,IronClad Family Digital Protection Vault
finance,businesses,tracker,none,unknown,web,0,30,2023,2023-09-29,0,0,Strike.Money
finance,other,utility,none,unknown,web,0,37,2023,2023-09-29,1,0,Cryptocurrency exchange script
finance,other,tracker,none,unknown,other,1,46,2023,2023-09-29,132,0,Surmount AI
mental_health,businesses,ai_generator,none,unknown,other,1,37,2023,2023-09-29,119,0,Insights
productivity,businesses,utility,none,unknown,other,0,32,2023,2023-09-28,1,0,Lending Manager
finance,other,utility,none,unknown,mobile,1,40,2023,2023-09-28,0,0,Nilfee | Tomorrow's Banking Today
finance,consumers,utility,none,unknown,other,1,32,2023,2023-09-28,1,0,Atlas
finance,consumers,marketplace,none,unknown,web,0,50,2023,2023-09-27,87,0,Crendly
finance,businesses,utility,none,subscription,other,0,23,2023,2023-09-26,1,0,FinModelsLab
finance,developers,ai_generator,none,unknown,chat_voice,1,45,2023,2023-09-26,2,0,Pine Script Wizard AI
finance,other,utility,none,unknown,other,1,55,2023,2023-09-26,262,1,Aime by AInvest
finance,consumers,utility,none,freemium,mobile,0,40,2023,2023-09-26,98,0,Dolcent
finance,other,tracker,none,freemium,other,1,46,2023,2023-09-26,74,0,Incite Advisor
finance,consumers,utility,none,unknown,other,0,53,2023,2023-09-26,177,1,Founder Salary Report by Pilot.com
finance,businesses,utility,none,unknown,web,1,42,2023,2023-09-26,110,0,Heron Data: Cashflow Scoring for SMBs
finance,consumers,utility,none,unknown,other,0,26,2023,2023-09-25,1,0,Scripbox: Mutual Fund & SIP
finance,other,tracker,none,unknown,other,1,50,2023,2023-09-25,90,0,Compliance Genie
finance,other,tracker,none,freemium,other,1,39,2023,2023-09-24,1,0,FinNews.AI -FREE
finance,consumers,utility,none,unknown,other,1,45,2023,2023-09-24,1,0,Monete.ai
finance,other,marketplace,none,freemium,web,1,54,2023,2023-09-24,2,0,Riiiv - Latest Airdrop
finance,developers,utility,none,freemium,api_dev,1,59,2023,2023-09-24,235,1,PumpGPT
finance,businesses,utility,none,unknown,other,0,36,2023,2023-09-22,1,0,Founder Space
finance,students,tracker,none,unknown,other,1,43,2023,2023-09-22,1,0,Piki Stock
finance,other,utility,none,unknown,other,0,27,2023,2023-09-21,1,0,ServeEasy - Cloud Based POS System
finance,businesses,utility,none,b2b,other,0,36,2023,2023-09-21,1,0,B2B Order Management Software Solution
productivity,businesses,ai_generator,invite_collab,freemium,api_dev,1,52,2023,2023-09-21,94,0,GiveFlag
finance,businesses,utility,none,unknown,other,1,36,2023,2023-09-20,0,0,Banking and Fintech RFP Templates
productivity,businesses,utility,invite_collab,unknown,other,0,32,2023,2023-09-20,2,0,Finfi WFM & Embedded Benefit Tool
finance,consumers,tracker,shareable_output,unknown,other,0,49,2023,2023-09-20,102,0,Percento
finance,businesses,utility,none,unknown,web,0,43,2023,2023-09-20,131,0,Hamburg Finance
finance,consumers,social_feed,none,unknown,other,1,33,2023,2023-09-19,1,0,Monesave
finance,other,tracker,none,unknown,chat_voice,0,31,2023,2023-09-19,1,0,Faturify
finance,other,utility,none,unknown,other,0,28,2023,2023-09-19,1,0,Open Hedger
finance,other,tracker,none,unknown,other,1,38,2023,2023-09-19,162,0,Bend Scorecard
finance,businesses,utility,none,unknown,browser_ext,1,35,2023,2023-09-15,1,0,Magento 2 Dekopay Retail Finance Payment
finance,businesses,utility,none,unknown,web,0,38,2023,2023-09-15,232,1,Intelligent Payment Routing by Akurateco
finance,other,social_feed,none,unknown,web,1,43,2023,2023-09-15,224,1,SendIT
finance,other,utility,none,unknown,web,1,14,2023,2023-09-14,2,0,ANYCURRENCY
finance,consumers,utility,none,unknown,other,0,42,2023,2023-09-14,2,0,Tripplex
productivity,businesses,utility,invite_collab,unknown,api_dev,0,47,2023,2023-09-14,225,1,Approveit
finance,consumers,tracker,none,unknown,mobile,1,57,2023,2023-09-14,122,0,Balance Pro
finance,other,utility,none,unknown,mobile,0,52,2023,2023-09-13,2,0,Remit Choice - Send Money Home
finance,businesses,marketplace,none,unknown,web,1,33,2023,2023-09-13,6,0,Monprestatairelogistique.com
finance,consumers,utility,none,unknown,mobile,0,28,2023,2023-09-13,1,0,Moniepoint Personal Banking
finance,other,utility,none,unknown,mobile,1,49,2023,2023-09-12,2,0,Panashi's Banking Self-service Kiosks
finance,developers,utility,none,unknown,web,0,33,2023,2023-09-12,214,1,Swallow
finance,consumers,tracker,none,unknown,other,0,22,2023,2023-09-11,2,0,Ultimate Finance Tracker
finance,consumers,marketplace,shareable_output,unknown,other,0,52,2023,2023-09-11,2,0,ChartKB.com
finance,consumers,utility,none,unknown,mobile,1,21,2023,2023-09-11,2,0,Aurum KuberX
finance,developers,marketplace,none,unknown,other,1,47,2023,2023-09-11,91,0,Credit Chip
finance,other,utility,none,unknown,web,0,32,2023,2023-09-10,5,0,Stakan.io
finance,developers,utility,none,unknown,web,1,38,2023,2023-09-09,2,0,Blok3
finance,other,tracker,none,unknown,other,0,26,2023,2023-09-09,2,0,ExTrak
finance,other,utility,none,unknown,other,0,51,2023,2023-09-09,1,0,Card Blanch
finance,other,utility,none,unknown,other,0,43,2023,2023-09-09,1,0,DownBot
finance,developers,utility,none,unknown,web,0,44,2023,2023-09-08,1,0,Algorum
productivity,other,ai_generator,none,freemium,chat_voice,1,52,2023,2023-09-08,1,0,SureInvoice
finance,other,utility,none,unknown,other,1,52,2023,2023-09-08,2,0,Reliq
finance,other,utility,shareable_output,unknown,mobile,0,55,2023,2023-09-08,68,0,Allio Finance
finance,creators_solo,ai_generator,none,unknown,web,1,47,2023,2023-09-07,1,0,Indie Rugs
finance,other,tracker,none,unknown,other,1,24,2023,2023-09-07,79,0,Latent Markets
finance,businesses,tracker,none,freemium,chat_voice,0,35,2023,2023-09-07,121,0,Pallo
finance,businesses,utility,none,b2b,chat_voice,0,44,2023,2023-09-07,158,0,Streamlined
productivity,businesses,utility,none,unknown,other,1,44,2023,2023-09-07,87,0,SimpleClosure
finance,other,utility,none,freemium,other,0,53,2023,2023-09-07,118,0,Fluid Markets Beta
creator,creators_solo,social_feed,community,unknown,other,0,40,2023,2023-09-06,1,0,Creative Juice
finance,developers,tracker,shareable_output,freemium,other,1,47,2023,2023-09-06,103,0,Protowallet
productivity,developers,tracker,none,unknown,web,0,39,2023,2023-09-06,98,0,Cruzzie
finance,other,utility,none,unknown,other,0,30,2023,2023-09-05,2,0,FinPadi
finance,other,utility,none,unknown,web,1,57,2023,2023-09-05,1,0,Crypto Tide Price Prediction Algorithm
finance,businesses,utility,invite_collab,unknown,chat_voice,1,32,2023,2023-09-05,136,0,Bizzllet
finance,other,utility,none,unknown,web,1,26,2023,2023-09-04,114,0,Grindery.ai for Telegram
finance,other,tracker,shareable_output,unknown,other,0,49,2023,2023-09-04,81,0,Portfolio Review Pro
finance,other,marketplace,none,unknown,web,0,44,2023,2023-09-04,63,0,TRUST LIST
finance,students,utility,none,unknown,other,1,60,2023,2023-09-03,1,0,The only Visa® Credit Card
finance,businesses,utility,none,unknown,web,0,20,2023,2023-09-03,0,0,Dirent
finance,consumers,tracker,none,unknown,web,0,51,2023,2023-09-03,136,0,Valo
finance,other,tracker,shareable_output,unknown,mobile,0,36,2023,2023-09-02,2,0,Investment Portfolio Tracker + Watchlist
finance,consumers,utility,none,freemium,other,0,52,2023,2023-09-01,3,0,Bitrefill Card
finance,businesses,utility,none,unknown,web,0,29,2023,2023-08-31,1,0,OpenEnvoy Extract
finance,other,utility,none,subscription,other,1,52,2023,2023-08-31,103,0,The RemotePass Super App
finance,businesses,utility,none,unknown,mobile,0,43,2023,2023-08-31,2,0,Atlantic Money for Business
finance,other,utility,none,unknown,web,1,57,2023,2023-08-30,0,0,FinFriend
finance,developers,utility,none,unknown,web,0,46,2023,2023-08-30,2,0,Openware OpenDAX™ Aurora
finance,developers,utility,none,subscription,other,0,32,2023,2023-08-30,1,0,Mutual Fund Advisors
finance,businesses,tracker,none,subscription,web,0,53,2023,2023-08-30,87,0,Lean Finance
finance,other,utility,none,unknown,other,0,34,2023,2023-08-30,1,0,Kreditvergleich
finance,other,tracker,none,unknown,other,1,47,2023,2023-08-29,4,0,hila.AI beta
finance,other,utility,none,unknown,web,1,23,2023,2023-08-29,2,0,Finanseer
dating_social,developers,social_feed,community,unknown,web,0,41,2023,2023-08-29,2,0,EthQF
finance,consumers,utility,none,unknown,web,0,27,2023,2023-08-29,4,0,CompareForexBrokers
finance,other,utility,none,unknown,other,0,22,2023,2023-08-29,1,0,Securex Perú
finance,other,social_feed,none,unknown,mobile,1,34,2023,2023-08-28,1,0,PayinCredit
other,other,utility,none,unknown,other,1,50,2023,2023-12-30,1,0,Sarms Revolution Lab
other,other,tracker,none,unknown,other,0,49,2023,2023-12-30,2,0,oatmeal
other,other,utility,none,subscription,other,1,54,2023,2023-12-30,2,0,Pace Guru
productivity,other,tracker,none,subscription,mobile,0,40,2023,2023-12-29,150,0,Goal Tracker - Track your Goals
other,consumers,ai_assistant,none,unknown,other,1,33,2023,2023-12-29,2,0,Dietitify.me
other,consumers,tracker,none,unknown,mobile,0,41,2023,2023-12-29,2,0,True Due Date
dating_social,other,social_feed,community,unknown,other,0,53,2023,2023-12-28,5,0,Flexx
other,other,tracker,none,unknown,other,0,39,2023,2023-12-28,13,0,1500cals
other,consumers,utility,none,unknown,other,0,50,2023,2023-12-26,81,0,Universal Breath App
other,consumers,utility,none,unknown,other,1,40,2023,2023-12-26,1,0,E-Bike Facts City Guides
other,other,tracker,none,unknown,mobile,0,37,2023,2023-12-26,1,0,Pregnancy And Baby Growth Tracker
other,consumers,social_feed,shareable_output,unknown,web,0,48,2023,2023-12-26,6,0,Strava Unwrapped
other,other,social_feed,shareable_output,unknown,other,0,58,2023,2023-12-26,1,0,Gentle Gourmet
other,other,utility,none,unknown,other,1,15,2023,2023-12-26,1,0,cas 111982-49-1 2F-DCK
other,businesses,tracker,invite_collab,unknown,other,0,18,2023,2023-12-24,1,0,TeamVigor
other,consumers,utility,none,unknown,other,1,57,2023,2023-12-24,1,0,Vaginal Gel for Bacterial Vaginosis
other,other,utility,none,unknown,other,0,47,2023,2023-12-24,1,0,Healthy Supplements Secrets PLR Review
other,other,utility,none,unknown,other,0,50,2023,2023-12-23,1,0,Vitamin B3 Serum
other,other,utility,invite_collab,unknown,other,1,45,2023,2023-12-23,1,0,BioJoints
other,other,utility,none,unknown,other,0,41,2023,2023-12-23,1,0,BioMan
other,other,utility,none,unknown,other,0,33,2023,2023-12-23,1,0,"Xanax bars (1mg, 2mg)"
other,other,utility,none,unknown,other,0,48,2023,2023-12-23,1,0,ebook
other,other,utility,none,unknown,other,0,31,2023,2023-12-22,1,0,Zopiclone UK
other,other,utility,none,unknown,other,0,30,2023,2023-12-22,1,0,Modafinil
other,businesses,ai_generator,none,freemium,web,0,37,2023,2023-12-22,1,0,Minimal Marketing
other,other,utility,none,unknown,other,0,60,2023,2023-12-22,115,0,My Yoga Flow
other,other,utility,none,unknown,other,0,39,2023,2023-12-22,1,0,Multi-Speciality Hospital in Patna
other,other,ai_generator,none,unknown,other,0,40,2023,2023-12-22,1,0,Godhi huggi  Traditional sweet dessert
mental_health,other,tracker,none,unknown,other,1,45,2023,2023-12-21,3,0,Pomo Up for macOS
other,other,utility,none,unknown,other,1,59,2023,2023-12-20,1,0,BMI Buddy
productivity,consumers,tracker,none,unknown,api_dev,1,52,2023,2023-12-20,133,0,Toothbrushing: Daily Oral Care
other,other,ai_generator,shareable_output,unknown,other,1,46,2023,2023-12-20,13,0,AI meditations by NSDR.co
other,other,utility,none,unknown,other,0,52,2023,2023-12-19,1,0,Laqi Circadian
other,consumers,utility,none,unknown,mobile,1,41,2023,2023-12-18,2,0,Activera
other,other,utility,none,unknown,mobile,1,59,2023,2023-12-18,18,0,Island Widgets+ Screen Widgets
finance,businesses,utility,none,subscription,other,1,49,2023,2023-12-16,1,0,SimpleFit
other,other,tracker,none,subscription,other,0,43,2023,2023-12-16,2,0,Notion Fitness Life
other,consumers,social_feed,none,freemium,other,1,38,2023,2023-12-15,1,0,Dog Feeding Calculator
other,other,social_feed,none,unknown,other,0,50,2023,2023-12-15,1,0,Climbstation
other,businesses,ai_generator,none,unknown,other,1,28,2023,2023-12-14,1,0,iHairium
mental_health,other,utility,none,freemium,mobile,0,51,2023,2023-12-14,120,0,Lungy
other,consumers,utility,none,subscription,web,0,35,2023,2023-12-14,1,0,Healthvio
dating_social,consumers,social_feed,community,unknown,web,0,45,2023,2023-12-14,9,0,OutWeGo
other,other,tracker,none,unknown,other,1,34,2023,2023-12-14,134,0,Aiva Women's Tracker
other,other,utility,none,unknown,other,0,23,2023,2023-12-14,1,0,Dentigo Travel Electronic Toothbrush
other,other,utility,none,unknown,other,0,21,2023,2023-12-14,1,0,49851-31-2 stock 99% pure yellow liquid
mental_health,other,utility,none,unknown,chat_voice,1,48,2023,2023-12-14,1,0,325 Email Marketer ChatGPT Prompts
other,other,utility,none,unknown,other,1,50,2023,2023-12-13,1,0,Parallettes 2 – Northman Bars
other,other,utility,none,freemium,other,0,51,2023,2023-12-13,1,0,Engrovit Height Growth Syrup for kids
other,other,ai_assistant,none,unknown,other,1,25,2023,2023-12-13,156,0,Alter
other,students,ai_generator,none,unknown,other,1,47,2023,2023-12-13,0,0,BCAA Need - PPT
mental_health,other,utility,none,unknown,mobile,1,35,2023,2023-12-12,268,1,Apple Journal
other,consumers,tracker,none,unknown,mobile,0,28,2023,2023-12-12,171,0,Peak
mental_health,students,utility,none,unknown,other,1,52,2023,2023-12-12,6,0,Founder Fundamentals
other,other,utility,none,unknown,mobile,0,53,2023,2023-12-12,2,0,PillPrompt
other,other,utility,none,unknown,other,1,52,2023,2023-12-10,219,1,HappinessPal
other,other,tracker,none,unknown,other,0,62,2023,2023-12-10,3,0,The Ultimate Workout Tracker
other,other,utility,none,unknown,other,0,54,2023,2023-12-09,0,0,Sleep Time
other,other,utility,none,unknown,other,0,45,2023,2023-12-08,2,0,Deca - The Injectable Steroids
other,other,ai_generator,none,unknown,other,1,49,2023,2023-12-07,0,0,BVAT
other,other,ai_assistant,none,unknown,chat_voice,0,38,2023,2023-12-07,4,0,Remote Nursing Jobs board
other,other,utility,none,unknown,mobile,0,54,2023,2023-12-07,2,0,My Cart
other,consumers,marketplace,none,unknown,web,0,61,2023,2023-12-07,4,0,Oasis – Check your water
mental_health,other,utility,none,freemium,other,0,42,2023,2023-12-07,135,0,Midnight
other,other,social_feed,none,unknown,web,1,51,2023,2023-12-07,172,0,NeckGo
dating_social,consumers,social_feed,shareable_output,unknown,web,1,48,2023,2023-12-07,2,0,MedAccount
other,other,tracker,none,unknown,mobile,1,50,2023,2023-12-07,12,0,CoughPro
other,other,utility,none,unknown,web,0,36,2023,2023-12-06,3,0,CareCanada
other,consumers,tracker,none,unknown,mobile,0,45,2023,2023-12-06,5,0,Luyao
other,consumers,utility,none,unknown,other,0,18,2023,2023-12-05,3,0,dreamingsheep
mental_health,other,utility,none,unknown,mobile,1,46,2023,2023-12-04,3,0,Demosat
other,other,utility,none,unknown,other,0,43,2023,2023-12-03,2,0,REAL Weight loss and Wellness
productivity,businesses,tracker,none,unknown,other,1,52,2023,2023-12-03,4,0,Anima – an eye-tracking solution
productivity,developers,tracker,none,unknown,mobile,1,60,2023,2023-12-03,18,0,AI Posture Monitoring App on Your  Mac
other,students,utility,invite_collab,unknown,mobile,1,50,2023,2023-12-02,98,0,Tayo rituals
other,other,tracker,none,unknown,mobile,1,37,2023,2023-12-01,92,0,Reps
other,other,utility,none,unknown,other,1,41,2023,2023-12-01,0,0,Emma-sleep
mental_health,businesses,ai_assistant,none,freemium,web,0,45,2023,2023-11-30,2,0,Okrabook
productivity,other,tracker,none,unknown,browser_ext,0,38,2023,2023-11-30,2,0,Web Time Sights
other,businesses,social_feed,invite_collab,unknown,other,0,59,2023,2023-11-30,96,0,Snazz Screen Time
other,other,social_feed,none,unknown,web,0,48,2023,2023-11-30,109,0,Goodhunt
mental_health,other,utility,none,freemium,other,0,37,2023,2023-11-29,20,0,white noise sound
other,other,tracker,none,unknown,other,0,35,2023,2023-11-29,6,0,Analytical Balance
other,consumers,tracker,none,subscription,other,1,32,2023,2023-11-29,2,0,Gene Food Custom Nutrition Plan
productivity,students,tracker,none,unknown,other,0,47,2023,2023-11-29,1,0,"Goated! 10,000 Hours"
other,other,utility,none,unknown,other,0,38,2023,2023-11-28,1,0,Organic Essential Hub
other,other,utility,none,unknown,other,0,45,2023,2023-11-28,0,0,Is vitamins Testing Noida Necessary ?
other,consumers,ai_assistant,none,unknown,chat_voice,0,38,2023,2023-11-28,95,0,Me - Making Health Intuitive.
mental_health,developers,utility,none,unknown,web,0,45,2023,2023-11-27,1,0,TherapyRoute.com
other,other,tracker,none,subscription,mobile,1,52,2023,2023-11-26,3,0,GymCore
mental_health,other,tracker,none,unknown,browser_ext,1,55,2023,2023-11-26,5,0,Daily Reminder
other,other,utility,none,unknown,other,0,45,2023,2023-11-26,1,0,RAZOR MD Beard Bundle Gift Set
dating_social,students,social_feed,community,unknown,web,0,48,2023,2023-11-26,2,0,PregEdu
other,students,utility,none,unknown,web,1,28,2023,2023-11-26,93,0,Combat Crafter
other,other,tracker,none,freemium,other,0,34,2023,2023-11-25,117,0,Circuits°
other,students,utility,none,freemium,other,0,30,2023,2023-11-24,2,0,Free Smart Fitness Workouts
other,other,tracker,none,unknown,other,0,36,2023,2023-11-24,4,0,Ultimate Gym Tracker
other,other,ai_generator,none,unknown,other,0,40,2023,2023-11-24,1,0,Hydrogen Water Generator
other,other,tracker,none,unknown,other,0,40,2023,2023-11-23,1,0,Gym Transformation
other,other,utility,none,subscription,other,0,38,2023,2023-11-23,1,0,Woburn Dentistry
productivity,consumers,tracker,none,subscription,other,1,58,2023,2023-11-23,104,0,Personal Planner for Notion
other,other,tracker,none,unknown,mobile,1,40,2023,2023-11-23,137,0,Ground Control
mental_health,developers,ai_assistant,none,unknown,chat_voice,1,31,2023,2023-11-23,0,0,Infiheal
productivity,other,tracker,none,unknown,other,1,40,2023,2023-11-23,3,0,LiquidMinder
productivity,other,tracker,none,unknown,other,1,47,2023,2023-11-23,11,0,Pomo Up
other,consumers,ai_assistant,none,unknown,web,1,37,2023,2023-11-22,1,0,PerformEx Coaching
other,businesses,utility,none,unknown,other,1,51,2023,2023-11-22,6,0,Trail & Scale Podcast
mental_health,businesses,social_feed,invite_collab,unknown,other,1,40,2023,2023-11-22,1,0,Get Me Therapy
mental_health,consumers,marketplace,none,unknown,other,0,45,2023,2023-11-22,104,0,Innertune
productivity,consumers,utility,none,unknown,mobile,1,46,2023,2023-11-22,1,0,SAGLY
other,other,utility,none,subscription,mobile,1,43,2023,2023-11-21,7,0,Exercise Timer
other,other,utility,none,freemium,other,1,48,2023,2023-11-21,1,0,Medjool Dates
other,developers,utility,none,unknown,other,0,44,2023,2023-11-20,1,0,Optima Blue Light Glasses
productivity,consumers,utility,none,unknown,other,0,31,2023,2023-11-20,8,0,1-Week Monk Mode Program
mental_health,other,utility,none,unknown,mobile,0,31,2023,2023-11-20,91,0,Zehn
other,other,utility,none,unknown,other,0,52,2023,2023-11-19,1,0,Facts That Every Gym Beginner Should Kno
other,consumers,utility,none,unknown,mobile,1,40,2023,2023-11-19,1,0,ShalomSpace
other,students,utility,none,unknown,chat_voice,0,47,2023,2023-11-18,1,0,Salsa Practice
other,other,tracker,none,freemium,other,0,51,2023,2023-11-18,6,0,Simple workout template
other,other,utility,none,unknown,other,1,41,2023,2023-11-18,7,0,NutirScan
other,consumers,utility,none,subscription,other,0,54,2023,2023-11-18,24,0,Notion Health Calendar
other,other,utility,none,subscription,other,1,50,2023,2023-11-17,10,0,KELLS AI Dental Second Opinion
mental_health,other,tracker,community,unknown,other,1,46,2023,2023-11-17,7,0,Social Anxiety Challenge
mental_health,consumers,utility,none,subscription,other,1,44,2023,2023-11-16,1,0,Aisra
other,consumers,ai_generator,none,unknown,other,1,66,2023,2023-11-16,5,0,AI Recipe Writer
other,businesses,ai_assistant,invite_collab,unknown,web,0,41,2023,2023-11-16,1,0,SkillShark
other,other,utility,none,unknown,other,1,51,2023,2023-11-15,1,0,Army Physical Fitness Test Calculator
mental_health,other,utility,none,unknown,other,1,42,2023,2023-11-15,1,0,pliability
other,consumers,ai_assistant,none,unknown,chat_voice,1,48,2023,2023-11-15,103,0,PrevessAI App
other,developers,ai_assistant,none,unknown,mobile,1,36,2023,2023-11-15,96,0,Yogger
other,students,marketplace,none,unknown,browser_ext,0,60,2023,2023-11-15,3,0,Exercise
finance,other,ai_generator,none,unknown,other,1,50,2023,2023-11-14,1,0,DishGen
other,other,ai_assistant,none,unknown,chat_voice,1,45,2023,2023-11-14,5,0,BobbyChat
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,55,2023,2023-11-14,98,0,Morgan
other,other,utility,none,freemium,other,1,46,2023,2023-11-14,2,0,Rootique DUO
dating_social,other,social_feed,shareable_output,unknown,mobile,1,54,2023,2023-11-14,119,0,Drylendar
creator,creators_solo,social_feed,shareable_output,unknown,mobile,0,43,2023,2023-11-14,100,0,Boulder Creator
other,other,utility,none,unknown,other,0,41,2023,2023-11-14,1,0,Manufactory Supply BMK 5449-12-7
other,other,tracker,none,unknown,other,1,50,2023,2023-11-14,1,0,Astuteoutfits
other,consumers,ai_generator,none,subscription,other,1,38,2023,2023-11-13,0,0,My AI Personal Coach
mental_health,other,tracker,none,unknown,mobile,0,44,2023,2023-11-13,1,0,vejt - Intermittent Fasting
productivity,students,tracker,none,subscription,other,1,38,2023,2023-11-13,102,0,NoPhoneMinimalist
other,consumers,ai_generator,none,subscription,mobile,1,52,2023,2023-11-13,330,1,Planfit
other,consumers,utility,none,subscription,other,1,46,2023,2023-11-13,153,0,AI FitForge
other,consumers,ai_generator,none,unknown,chat_voice,1,45,2023,2023-11-13,1,0,Telling It Like It Is For Stress (Tilii)
other,other,utility,none,unknown,other,1,47,2023,2023-11-13,1,0,Gym Bro GPT
dating_social,other,social_feed,community,unknown,chat_voice,1,46,2023,2023-11-12,2,0,kind loves lonely
productivity,consumers,utility,none,subscription,other,0,42,2023,2023-11-12,27,0,Monk Mode Template
finance,students,utility,none,unknown,other,1,43,2023,2023-11-11,1,0,Greenwater Scientific Int. Student Assc.
other,other,tracker,none,unknown,other,1,44,2023,2023-11-11,5,0,Calorie Companion
mental_health,consumers,tracker,none,unknown,other,1,59,2023,2023-11-11,167,0,Run - your smart tracker
mental_health,businesses,utility,none,unknown,web,1,41,2023,2023-11-10,3,0,Sentinotes
